4.687809100928930661e+00 4.876258858051080836e+00 4.831554877347154608e+00 4.518650953229871980e+00 4.876258858051080836e+00 4.830010629401106925e+00 4.081599481139544849e+00 4.876258858051080836e+00 4.817961484234403180e+00 4.504574922915598911e+00 4.876258858051080836e+00 4.821898630660755636e+00 4.997067204900234039e+00 4.640046817995527206e+00 4.836374801325201922e+00 4.824873353043610535e+00 5.117865889778332011e+00 5.067717441578898807e+00 5.130139472831795722e+00
4.540612267282344128e+00 4.992008124839379946e+00 4.992737374388965144e+00 4.542864854102385941e+00 4.992008124839379946e+00 4.984604009238643663e+00 3.713860982901733720e+00 4.992008124839379946e+00 4.984312918329124820e+00 4.557325094797343823e+00 4.992008124839379946e+00 4.974516880175129607e+00 4.970360329388054055e+00 5.023632489827892122e+00 5.050584726994571838e+00 5.072086292047354839e+00 4.983349239480983073e+00 4.911647286270803825e+00 4.983223483951857880e+00
4.933922273026503547e+00 5.015329369414232907e+00 4.951784292731021608e+00 4.913506696549188035e+00 5.015329369414232907e+00 4.933642342525018876e+00 4.684300290579807680e+00 5.015329369414232907e+00 4.975922087282007134e+00 5.008913066804652203e+00 5.015329369414232907e+00 4.943058588610088400e+00 5.432518186963290141e+00 5.972625213901213925e+00 5.179179095773971397e+00 5.192383713781859811e+00 4.907480249490802748e+00 4.914792656186352637e+00 4.522700921263531626e+00
3.454951745008551178e+00 4.604604789961903144e+00 4.712506165622945886e+00 3.352280346295948732e+00 4.604604789961903144e+00 4.697760869257059824e+00 2.191104648492206763e+00 4.604604789961903144e+00 4.650392185658094313e+00 1.008025365631890935e+00 4.604604789961903144e+00 4.649979438952564159e+00 9.325008108376541260e-01 1.033223443005508724e+00 3.983130562281826492e+00 3.961543820816150419e+00 4.956241676902020998e+00 4.773876029904251972e+00 4.914438793320010213e+00
4.364818787886433959e+00 4.866193450742412274e+00 4.855905462104989745e+00 4.099701955317913260e+00 4.866193450742412274e+00 4.855510313913971920e+00 3.172705666620713405e+00 4.866193450742412274e+00 4.828068437202131413e+00 3.310970427880928657e+00 4.866193450742412274e+00 4.838512178975600264e+00 3.501509347086704693e+00 3.561470076798680218e+00 4.487561029056615247e+00 4.496923877464059416e+00 4.917702806858665454e+00 4.913620250319079119e+00 4.949329280813533849e+00
4.817869937984678330e+00 5.025785332596791832e+00 5.041602378729931111e+00 4.442553477648968574e+00 5.025785332596791832e+00 5.031954815766894740e+00 4.082302152940306961e+00 5.025785332596791832e+00 5.031838582630596690e+00 4.588758844579272633e+00 5.025785332596791832e+00 5.030812903304618722e+00 4.650886535759576113e+00 4.637867535865416002e+00 4.919609001360671918e+00 4.932394628881932697e+00 4.873368821925340377e+00 4.861490373479885108e+00 5.120935003071740432e+00
4.307058416326797534e+00 4.828977263920588570e+00 4.822829833965223578e+00 3.989284244342033325e+00 4.828977263920588570e+00 4.828263096471102855e+00 3.021030204501292449e+00 4.828977263920588570e+00 4.801364160969523454e+00 3.349521467019118237e+00 4.828977263920588570e+00 4.804714351973443875e+00 3.715798050643775330e+00 3.597786764790607883e+00 4.480853346719145591e+00 4.499583247569129085e+00 4.901175381340998172e+00 4.924260282833670566e+00 4.805832470346972585e+00
4.654350851106331177e+00 4.851885313913626874e+00 4.868653776681395762e+00 4.545786159654589653e+00 4.851885313913626874e+00 4.859148030151903441e+00 4.045632716658218442e+00 4.851885313913626874e+00 4.853819546298303145e+00 4.496981056035431301e+00 4.851885313913626874e+00 4.850227685067895145e+00 4.484113509348843785e+00 4.382350526071127739e+00 4.918206493729589290e+00 4.823477170961406379e+00 4.883493095298397257e+00 4.954291467570742569e+00 4.773458060231559941e+00
4.105572713847243982e+00 4.635406710660011420e+00 4.724576010676119431e+00 3.351707089907316472e+00 4.635406710660011420e+00 4.702774392038798545e+00 2.370386786137991031e+00 4.635406710660011420e+00 4.662063503692716715e+00 1.272803718773436898e+00 4.635406710660011420e+00 4.662612756731370212e+00 1.222077883346966543e+00 1.133987651013337095e+00 4.042645620448947597e+00 4.038031463844116153e+00 4.667539068368540711e+00 4.660448195908401203e+00 4.695049365068671321e+00
3.618367648484658528e+00 4.961684918353654439e+00 4.938006836829520019e+00 3.602507942779586525e+00 4.961684918353654439e+00 4.941246303327577749e+00 2.739089203891570623e+00 4.961684918353654439e+00 4.903327903426107248e+00 3.243848813541323928e+00 4.961684918353654439e+00 4.919328120432470364e+00 4.160125468622919875e+00 3.809031305772824449e+00 4.483323528177066919e+00 4.529351564923249640e+00 4.934318529753296545e+00 4.999402417135319077e+00 4.527022644481093039e+00
5.047131164349870858e+00 5.103804736701719413e+00 5.104404362683355068e+00 4.914503556336258683e+00 5.103804736701719413e+00 5.107668562081918218e+00 4.957240277465766454e+00 5.103804736701719413e+00 5.098407506412780954e+00 5.713650050946861292e+00 5.103804736701719413e+00 5.101663376454047771e+00 5.704431111986930425e+00 5.718863507567124138e+00 5.160973973399437753e+00 5.163892399799737909e+00 5.072586868029672402e+00 5.096955148286541615e+00 4.936497292840953399e+00
5.059370361591903453e+00 4.969788017588999018e+00 4.983998419189549445e+00 4.879616558671167503e+00 4.969788017588999018e+00 4.987157513871770753e+00 5.730448460227854035e+00 4.969788017588999018e+00 4.977857252165523327e+00 5.132688223210806200e+00 4.969788017588999018e+00 4.993249932449598028e+00 5.152428142259950938e+00 5.118715480423330355e+00 5.209277993137492402e+00 5.070834688877354779e+00 4.988687350233817597e+00 5.001011445570610725e+00 4.948755079412482161e+00
5.126343690142096676e+00 5.223906089460877311e+00 5.166681156331914160e+00 5.078985829230796334e+00 5.223906089460877311e+00 5.184487970807297508e+00 5.444839511854853598e+00 5.223906089460877311e+00 5.168860858731029850e+00 5.599555061306738857e+00 5.223906089460877311e+00 5.172329449330814732e+00 5.542786167768515071e+00 5.555867526012591817e+00 5.325415288206174047e+00 5.262402690990782617e+00 5.073064831073013536e+00 5.056262393307278558e+00 5.141616195839869619e+00
4.873139090884891722e+00 5.087534671475688164e+00 5.068939522892590865e+00 5.002904702858018027e+00 5.087534671475688164e+00 5.078233110973830122e+00 4.810287939331762352e+00 5.087534671475688164e+00 5.094938855240706665e+00 5.444897739864197561e+00 5.087534671475688164e+00 5.100899856458253723e+00 5.541685768494088116e+00 5.550155644336165039e+00 5.169371385397176333e+00 5.130497922898826779e+00 5.051915697291522456e+00 5.049070273841488543e+00 4.999992524758122059e+00
4.987224272438182560e+00 5.075562073188506496e+00 5.084160324378447449e+00 4.796412917143124233e+00 5.075562073188506496e+00 5.089965720658028658e+00 4.460277830718093917e+00 5.075562073188506496e+00 5.093469613895925008e+00 4.788516455132800331e+00 5.075562073188506496e+00 5.095310386578388417e+00 4.837999055432141482e+00 4.838219426807727430e+00 4.980326899048479028e+00 5.000810028368803728e+00 5.067986545800374998e+00 5.034128590393643243e+00 4.987377125469706129e+00
4.994433421959170616e+00 5.107556341299509306e+00 5.100255704402482770e+00 4.862822612353254748e+00 5.107556341299509306e+00 5.089272170905294601e+00 4.871972179332817454e+00 5.107556341299509306e+00 5.095465112930220641e+00 5.143125025691133168e+00 5.107556341299509306e+00 5.074158078273665495e+00 5.399883639708617622e+00 5.272937871706368185e+00 5.151664925601417977e+00 5.144930709446192907e+00 5.024974814526370182e+00 4.994597373666312734e+00 4.834558154639016614e+00
4.795119120495738407e+00 5.220300045555991808e+00 5.174704424431994632e+00 4.661796012936233247e+00 5.220300045555991808e+00 5.145798401546524126e+00 4.403347778095183074e+00 5.220300045555991808e+00 5.199660636564352068e+00 5.364383348495135984e+00 5.220300045555991808e+00 5.179925914478131332e+00 5.490297394472979597e+00 5.517602459340302801e+00 5.538333024029273410e+00 5.554604774310218929e+00 4.927936848380563006e+00 5.048799090662684286e+00 5.098690490808602149e+00
4.804601477868585491e+00 5.003384615034652150e+00 5.027258725214815094e+00 4.581423890784173558e+00 5.003384615034652150e+00 5.023152640539130687e+00 4.562255385373438443e+00 5.003384615034652150e+00 5.024059859626624380e+00 4.111807543642361118e+00 5.003384615034652150e+00 5.028186391947304656e+00 6.042865693551797257e+00 5.972934905587810483e+00 5.065140517173100321e+00 5.084523333276741219e+00 5.117539817734969354e+00 5.119175389730050263e+00 4.715020443749688539e+00
4.910218503599826256e+00 4.962414533005810036e+00 4.966486737191782908e+00 4.540070479830131234e+00 4.962414533005810036e+00 4.971009579741449969e+00 3.833121098489415512e+00 4.962414533005810036e+00 4.953493578286524368e+00 4.368437001011823639e+00 4.962414533005810036e+00 4.973782657738435198e+00 4.543488694586834242e+00 4.527424458875755064e+00 4.873529809112219446e+00 4.886822137667953037e+00 4.986729169052841470e+00 4.951084215053949578e+00 4.983852671640778276e+00
5.018651310641039309e+00 4.946435766389774891e+00 4.941440950532231646e+00 4.655527218943590562e+00 4.946435766389774891e+00 4.931627471686899078e+00 4.556812191530021039e+00 4.946435766389774891e+00 4.927755520517027144e+00 4.592859480699923225e+00 4.946435766389774891e+00 4.925691173712092308e+00 4.599963642915724016e+00 4.609214249959474152e+00 4.922630347400821726e+00 4.897126803461016920e+00 4.936401706126488875e+00 4.918953374367585951e+00 4.918556787627989202e+00
4.662127261195873729e+00 4.973551209083169056e+00 4.935849596456772126e+00 4.035010410829998229e+00 4.973551209083169056e+00 4.951849279683106175e+00 5.807775497714447788e+00 4.973551209083169056e+00 4.960469567852289430e+00 4.368130704787692054e+00 4.973551209083169056e+00 4.956756266342790873e+00 4.795986967961511915e+00 3.877291633008710381e+00 4.920081985887925669e+00 4.855966068893757814e+00 4.933848356038057048e+00 4.926915220868957945e+00 5.060435006291290172e+00
5.286776500328153716e+00 5.044269287447198380e+00 5.048355314810321737e+00 4.741883756383546533e+00 5.044269287447198380e+00 5.055941412285382519e+00 4.369050324725157530e+00 5.044269287447198380e+00 5.049779859786210245e+00 4.577750821136755022e+00 5.044269287447198380e+00 5.047409803820808172e+00 5.035014231703621057e+00 5.033638155812593773e+00 5.038667723195917603e+00 5.063484471188070657e+00 5.064169904979952008e+00 5.041939559193577836e+00 4.939558200756395401e+00
3.710738522642713644e+00 5.048702712153441574e+00 5.147319058299474115e+00 3.588232559357527052e+00 5.048702712153441574e+00 5.138282822376167402e+00 3.320517460301093404e+00 5.048702712153441574e+00 5.132058058397180211e+00 4.129742127049742528e+00 5.048702712153441574e+00 5.143532570863385445e+00 4.356446796070774674e+00 4.654511291990511168e+00 5.404223921426143384e+00 5.407219878329521556e+00 3.777100554055962345e+00 3.629078029195450306e+00 4.808842309459631537e+00
3.801116486699872343e+00 4.627645751515149897e+00 4.676568906583443486e+00 3.440189974910097259e+00 4.627645751515149897e+00 4.674844489155611349e+00 2.710910048848095055e+00 4.627645751515149897e+00 4.666189627045340238e+00 2.776865731341420229e+00 4.627645751515149897e+00 4.653261346661615505e+00 2.854364688627926583e+00 2.807407477313240918e+00 4.148496489559155620e+00 4.133752889461647761e+00 4.905607901100165869e+00 4.939149022999106187e+00 4.974511895572010012e+00
4.850977524794617857e+00 5.051832919373620889e+00 5.046548726259160844e+00 4.605187406752346391e+00 5.051832919373620889e+00 5.050846150844716220e+00 4.394448947496258917e+00 5.051832919373620889e+00 5.053766421012208632e+00 4.504044627144433655e+00 5.051832919373620889e+00 5.053252302111402194e+00 5.127073485766965533e+00 5.135426139726091854e+00 5.083377713214066063e+00 5.090467158795657809e+00 4.996764341969377021e+00 4.964421912754368726e+00 5.077994999761571648e+00
4.812048073886302291e+00 4.941804030054227859e+00 4.968155058664961210e+00 4.552823941328590251e+00 4.941804030054227859e+00 4.956579398182276108e+00 4.213358702541394329e+00 4.941804030054227859e+00 4.955269170459923878e+00 4.599505449997407069e+00 4.941804030054227859e+00 4.953832460514664859e+00 4.783880575093866661e+00 4.794908611718634361e+00 4.777227690295069884e+00 4.880484093763166165e+00 4.943541814647026023e+00 4.922183893652174014e+00 4.919881565863414963e+00
