3.555117870527741530e+00 5.885147745377802053e+00 5.916142739444247844e+00 5.292250861188080080e+00 5.885147745377802053e+00 5.942131264332916274e+00 2.818042362998093076e+00 5.885147745377802053e+00 5.941727772713484512e+00 5.550442464752404881e+00 5.885147745377802053e+00 5.946281341971094925e+00 6.617168471686885489e+00 6.847876109845159931e+00 6.944898523831352755e+00 6.951130666236434053e+00 3.859011025962392871e+00 3.549037544789503951e+00 5.495213492472445616e+00
4.401831761088747186e+00 5.157777540278686956e+00 5.056675027782426390e+00 4.886258467687153662e+00 5.157777540278686956e+00 5.070701326840707068e+00 3.796370376657982160e+00 5.157777540278686956e+00 5.053783629135473632e+00 5.424050342483312193e+00 5.157777540278686956e+00 5.054951707877460620e+00 5.563224669606734452e+00 5.896921857585067706e+00 5.827556920864236822e+00 5.830930840036264939e+00 5.010471110218581714e+00 4.948742642990591634e+00 5.008658768469061329e+00
3.870758889989933227e+00 5.100657632960826859e+00 5.208250183992152671e+00 4.565674919632751738e+00 5.100657632960826859e+00 5.209820991826604519e+00 3.258185189848965102e+00 5.100657632960826859e+00 5.220901833483479137e+00 5.492842582966985354e+00 5.100657632960826859e+00 5.235660215808822571e+00 6.388213463156660055e+00 6.321881809919057460e+00 6.555557836698710616e+00 6.558631052034472830e+00 4.887981757964129592e+00 4.859693212960071840e+00 5.427443153782383511e+00
3.887717948588664374e+00 4.838697257264382046e+00 4.776552344963229224e+00 3.808342430675648149e+00 4.838697257264382046e+00 4.783151744075604839e+00 3.180556955685486908e+00 4.838697257264382046e+00 4.769738632478256690e+00 3.304986923767015750e+00 4.838697257264382046e+00 4.767884506521960830e+00 3.829626629236346336e+00 3.507805488386759318e+00 3.578755602247306378e+00 3.573173343003783309e+00 4.968872664437060216e+00 4.868102137861558987e+00 5.501507655462535062e+00
2.572075180241526038e+00 4.420630743649669903e+00 4.528555775637190806e+00 2.744146679049680237e+00 4.420630743649669903e+00 4.537346349091400555e+00 2.154899382738065583e+00 4.420630743649669903e+00 4.497616707692374760e+00 3.228053890169874318e+00 4.420630743649669903e+00 4.526185104965660067e+00 3.237221753815708869e+00 3.364420088822512866e+00 3.346562855826238803e+00 3.342679798806980074e+00 4.968825653689424193e+00 4.956184031351552832e+00 5.046412414253190981e+00
3.672708597840876887e+00 4.843841744305620090e+00 4.859192116208153500e+00 4.112905159774046915e+00 4.843841744305620090e+00 4.885151870339649705e+00 3.223392482587144947e+00 4.843841744305620090e+00 4.871548122329516062e+00 5.113833433114851168e+00 4.843841744305620090e+00 4.878080063065531213e+00 5.494641519044420441e+00 5.391396627459801749e+00 6.124904397737133799e+00 6.127534807762304858e+00 5.140775109259271503e+00 5.180935983644616272e+00 5.414032623511557674e+00
4.198688613067505848e+00 4.918645672317154549e+00 5.006507800990410040e+00 4.031338623074463001e+00 4.918645672317154549e+00 4.977762944833955316e+00 4.044728106707769832e+00 4.918645672317154549e+00 5.001900644146206609e+00 3.710579005644222050e+00 4.918645672317154549e+00 4.974853127291408050e+00 4.975502110139379042e+00 2.775191956960215478e+00 5.735356799783998483e+00 5.732456073024174259e+00 4.780508749000329516e+00 4.869560677274454186e+00 5.013623889192044381e+00
4.725767378360466786e+00 5.313435001534547730e+00 5.218119992897773507e+00 4.851804090951001847e+00 5.313435001534547730e+00 5.125380373782381760e+00 3.955336397639447998e+00 5.313435001534547730e+00 5.156888675486437812e+00 5.429710981113894164e+00 5.313435001534547730e+00 5.113899326761705666e+00 5.555548087678199742e+00 5.942618007641698341e+00 6.465863228251519601e+00 6.464510308034240538e+00 4.868281715352205552e+00 4.892873003037752966e+00 4.965692196056464169e+00
3.946393541032871433e+00 5.342303911125886096e+00 5.294811258046324909e+00 2.827047477187392133e+00 5.342303911125886096e+00 5.278395164692900821e+00 2.968436336908089945e+00 5.342303911125886096e+00 5.366518487895284295e+00 3.168970431817023314e+00 5.342303911125886096e+00 5.388929545549669520e+00 3.477801559330250925e+00 3.237264875915720097e+00 5.901041266736201329e+00 5.897909600209306547e+00 4.608927113045758972e+00 4.646047840462852463e+00 4.696607297378653456e+00
3.191337960108108440e+00 4.587224046600494987e+00 4.661305965417856356e+00 2.048403173526940346e+00 4.587224046600494987e+00 4.685125860716682133e+00 1.773544019693593210e+00 4.587224046600494987e+00 4.675074302444442331e+00 4.703904852727204267e-01 4.587224046600494987e+00 4.736242664215500220e+00 2.257310190216243739e-01 1.753857179062362770e-01 1.677128375942430027e+00 1.674907266291546959e+00 4.576131219226221347e+00 4.399904724533480582e+00 5.179187990021123511e+00
