5.000000000000000000e+00 4.747685643184667903e+00 4.924854931077490505e+00 5.000000000000000000e+00 5.000000000000000000e+00 2.844694687842149072e+00 6.650676598527186734e+00 4.737045335438677895e+00 5.112664526716303115e+00
5.000000000000000000e+00 6.411330276826158858e+00 4.997053354704542372e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.874946640858614622e+00 8.947713912793702207e+00 4.909706057599954931e+00 5.084400651809129812e+00
5.000000000000000000e+00 5.563611927046161476e+00 5.038214147288302414e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.957131840499084952e+00 6.170092013593238001e+00 4.922900591278148497e+00 5.153527703298456331e+00
5.000000000000000000e+00 4.606774237882192757e+00 5.052038826941760874e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.878652492951815134e+00 5.334895982812570381e+00 4.972672468151011493e+00 5.131405185732510255e+00
5.000000000000000000e+00 5.373818470646700263e+00 4.975331452621967188e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.771349463840807381e+00 5.976287477452593144e+00 4.869497313923263349e+00 5.081165591320671027e+00
5.000000000000000000e+00 4.190958954655473079e+00 5.087436478112657312e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.043644605233070344e+00 5.338273304077875814e+00 4.990257405099939092e+00 5.184615551125375532e+00
5.000000000000000000e+00 3.965833832222155131e+00 5.019120561696318816e+00 5.000000000000000000e+00 5.000000000000000000e+00 2.666017882359556612e+00 5.265649782084754094e+00 4.940827081142103339e+00 5.097414042250534294e+00
5.000000000000000000e+00 5.456076503382236709e+00 4.948999115923637504e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.765808735169631660e+00 6.146344271594841757e+00 4.854178919817668358e+00 5.043819312029606650e+00
5.000000000000000000e+00 4.012137162739514373e+00 5.040002209842781689e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.181434709524964877e+00 4.842839615954064314e+00 4.936891558325671170e+00 5.143112861359892207e+00
5.000000000000000000e+00 5.101063252995041708e+00 5.236863129532401295e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.988294886526621230e+00 6.213831619463462630e+00 4.982720741120620467e+00 5.491005517944182124e+00
5.000000000000000000e+00 4.079265356068872528e+00 4.980403776069004529e+00 5.000000000000000000e+00 5.000000000000000000e+00 2.843574024268105571e+00 5.314956687869639040e+00 4.893645540445151099e+00 5.067162011692857959e+00
5.000000000000000000e+00 4.803716294235734985e+00 4.983206454662290952e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.570754037775260237e+00 6.036678550696209733e+00 4.886388055262017360e+00 5.080024854062564543e+00
5.000000000000000000e+00 5.164725527718924347e+00 5.106917062227437576e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.715867533614649609e+00 5.613583521823199085e+00 4.963193565964218124e+00 5.250640558490657028e+00
5.000000000000000000e+00 4.469264944548689833e+00 4.970127132122127200e+00 5.000000000000000000e+00 5.000000000000000000e+00 2.797055274563241767e+00 6.141474614534137899e+00 4.867198751605672058e+00 5.073055512638582343e+00
5.000000000000000000e+00 5.731141002294347864e+00 5.009953030715093902e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.153485160327593739e+00 6.308796844261101988e+00 4.929042836829422569e+00 5.090863224600765236e+00
5.000000000000000000e+00 5.027036130572508199e+00 4.997168355608065937e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.224959711026199827e+00 5.829112550118816571e+00 4.887323008023000348e+00 5.107013703193131526e+00
5.000000000000000000e+00 5.773105102602950289e+00 4.953105071274785942e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.110202222892825219e+00 6.436007982313075360e+00 4.870675735940035445e+00 5.035534406609536440e+00
5.000000000000000000e+00 4.728593462348460008e+00 4.948699566269217698e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.003778458884349689e+00 6.453408465812570327e+00 4.750482168936939864e+00 5.146916963601495532e+00
5.000000000000000000e+00 5.589326871526410834e+00 4.987353114816091448e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.053060462134315589e+00 8.125593280918506522e+00 4.845914765632729271e+00 5.128791463999453626e+00
5.000000000000000000e+00 4.556409214445940492e+00 4.999553523649500342e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.551727646660350679e+00 5.561090782231530305e+00 4.913929240577929569e+00 5.085177806721071114e+00
5.000000000000000000e+00 5.654648327120133544e+00 5.054606740459345993e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.926416242510322618e+00 6.382880411729944470e+00 4.965920200456108269e+00 5.143293280462583716e+00
5.000000000000000000e+00 5.782513851827813411e+00 5.120267886618756314e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.089822598012685440e+00 6.475205105642941383e+00 4.990343620629969834e+00 5.250192152607542795e+00
5.000000000000000000e+00 4.348699295908888374e+00 5.057417914288129701e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.374440464893411651e+00 5.322958126924365096e+00 4.973101301696517318e+00 5.141734526879742084e+00
