4.696115970611572266e+00 5.359037323403952335e+00 4.783414802506628760e+00 4.652701854705810547e+00 4.739530086517333984e+00 4.712652830727941833e+00 6.005421816079962838e+00 4.627945628765427699e+00 4.938883976247829821e+00
4.516406059265136719e+00 4.377669831869566153e+00 4.666820077198184258e+00 4.459744453430175781e+00 4.573067665100097656e+00 2.682771954914962453e+00 6.072567708824170296e+00 4.426425363241438760e+00 4.907214791154929756e+00
4.539886951446533203e+00 5.553573506918032088e+00 4.731882816367926736e+00 4.504815578460693359e+00 4.574958324432373047e+00 5.156089434222421275e+00 5.951057579613642901e+00 4.593442371292387527e+00 4.870323261443465945e+00
5.045120239257812500e+00 4.989679084073020299e+00 5.026429352934735029e+00 5.033503055572509766e+00 5.056737422943115234e+00 4.408257801771388706e+00 5.571100366374651891e+00 4.937213508937783324e+00 5.115645196931686733e+00
4.816534996032714844e+00 5.580927168198747346e+00 4.881009488362773041e+00 4.800097942352294922e+00 4.832972049713134766e+00 5.126277370453161453e+00 6.035576965944333239e+00 4.783654429766267313e+00 4.978364546959278769e+00
5.192190170288085938e+00 4.728511984461762907e+00 5.092307792263325084e+00 5.176120758056640625e+00 5.208259582519531250e+00 3.994407822825230880e+00 5.462616146098294934e+00 4.978665518130939383e+00 5.205950066395710785e+00
4.907729625701904297e+00 4.185627866742176018e+00 4.976471426910888951e+00 4.865127086639404297e+00 4.950332164764404297e+00 3.004597322648472790e+00 5.366658410835879245e+00 4.762865492891828367e+00 5.190077360929949535e+00
4.777168750762939453e+00 5.559205882159218959e+00 4.787595419852146428e+00 4.756112575531005859e+00 4.798224925994873047e+00 5.089276662095877590e+00 6.029135102222560327e+00 4.682508184100469428e+00 4.892682655603823427e+00
5.170482635498046875e+00 4.336397613570221132e+00 5.108655726975152689e+00 5.157790184020996094e+00 5.183175086975097656e+00 3.667260971309209694e+00 5.005534255831232571e+00 5.000872830111314116e+00 5.216438623838991262e+00
4.677657604217529297e+00 4.602756894415656497e+00 4.918879043123398631e+00 4.643188476562500000e+00 4.712126731872558594e+00 3.669708664539979459e+00 5.535805124291333534e+00 4.752131887785858488e+00 5.085626198460938774e+00
4.925959110260009766e+00 3.740421626227431240e+00 4.913338844137101091e+00 4.911739349365234375e+00 4.940178871154785156e+00 2.818662918260543382e+00 4.662180334194318654e+00 4.807603504019029472e+00 5.019074184255172710e+00
4.906777381896972656e+00 5.094201634756164943e+00 4.909264320223909905e+00 4.883529186248779297e+00 4.930025577545166016e+00 4.448154057505748327e+00 5.740249212006581558e+00 4.774905328744144306e+00 5.043623311703675505e+00
4.982735157012939453e+00 5.197538297503710325e+00 5.026186939460679959e+00 4.971316337585449219e+00 4.994153976440429688e+00 4.838656619863535013e+00 5.556419975143885637e+00 4.928170028125301805e+00 5.124203850796058113e+00
4.865041255950927734e+00 3.549581593489856246e+00 4.936485152373655261e+00 4.840308666229248047e+00 4.889773845672607422e+00 2.926960833125843653e+00 4.172202353853869283e+00 4.816475653452675587e+00 5.056494651294634934e+00
4.564556598663330078e+00 5.278602415745087484e+00 4.815890477596099117e+00 4.517488956451416016e+00 4.611624240875244141e+00 4.727511301111887221e+00 5.829693530378287747e+00 4.643014095304969224e+00 4.988766859887229010e+00
5.017259120941162109e+00 4.697514948461297024e+00 5.019054995907573868e+00 5.007587909698486328e+00 5.026930332183837891e+00 4.158656462281062893e+00 5.236373434641531155e+00 4.928890816154832599e+00 5.109219175660315138e+00
4.270951271057128906e+00 5.182998531047141810e+00 4.661766047030702964e+00 4.227613925933837891e+00 4.314288616180419922e+00 4.516854690464023214e+00 5.849142371630260406e+00 4.453084901382639238e+00 4.870447192678766690e+00
4.796112537384033203e+00 3.728284047974566917e+00 4.840332418224713606e+00 4.739345550537109375e+00 4.852879524230957031e+00 2.924496154911607082e+00 4.532071941037526308e+00 4.652063321729400514e+00 5.028601514720026699e+00
4.716446399688720703e+00 2.767623333014936016e+00 4.819182025717669404e+00 4.661134243011474609e+00 4.771758556365966797e+00 1.705407638618545718e+00 3.829839027411326313e+00 4.627411177126379727e+00 5.010952874308959082e+00
5.147470474243164062e+00 5.213482898173595892e+00 5.078073621495721390e+00 5.119854927062988281e+00 5.175086021423339844e+00 4.158596006507082166e+00 6.268369789840109618e+00 4.847650960289030309e+00 5.308496282702412472e+00
5.034730911254882812e+00 5.022981111747336413e+00 5.056778510066751942e+00 5.024702072143554688e+00 5.044759750366210938e+00 4.331811035953124112e+00 5.714151187541548715e+00 4.958992265870944216e+00 5.154564754262559667e+00
4.641601085662841797e+00 5.853973744819634284e+00 4.846070961869001437e+00 4.612390041351318359e+00 4.670812129974365234e+00 5.427107259951747587e+00 6.280840229687520981e+00 4.725818292175472557e+00 4.966323631562530316e+00
5.024817943572998047e+00 4.630160054609833153e+00 5.027488535977712836e+00 5.008579730987548828e+00 5.041056156158447266e+00 4.070165497035953983e+00 5.190154612183712324e+00 4.930916756010307544e+00 5.124060315945118127e+00
4.653564929962158203e+00 5.657450411448002647e+00 4.749819552031581793e+00 4.634601116180419922e+00 4.672528743743896484e+00 5.340831645132515959e+00 5.974069177763489336e+00 4.654610414196933554e+00 4.845028689866230032e+00
4.693597793579101562e+00 4.583389745457637332e+00 4.847191827671153419e+00 4.612195968627929688e+00 4.774999618530273438e+00 2.883611442496492927e+00 6.283168048418781737e+00 4.261008303742999104e+00 5.433375351599307734e+00
4.834371566772460938e+00 4.295580712727433692e+00 4.932996199314082730e+00 4.806478977203369141e+00 4.862264156341552734e+00 3.574089804007215321e+00 5.017071621447652063e+00 4.792858206428746826e+00 5.073134192199418635e+00
5.017333507537841797e+00 5.003911348434635364e+00 5.053736485028076153e+00 5.011191844940185547e+00 5.023475170135498047e+00 4.267642665861904661e+00 5.740180031007366068e+00 4.945235990622939504e+00 5.162236979433212802e+00
4.777769565582275391e+00 4.663712907841489397e+00 4.864221921349863642e+00 4.732771873474121094e+00 4.822767257690429688e+00 3.914923727143553300e+00 5.412502088539425493e+00 4.716706877359708727e+00 5.011736965340018557e+00
