1.832895655947915259e+00 5.666805609515336961e+00 1.804263571600290827e+00 1.731663694467006298e+00 1.934127617428824220e+00 5.107521644996164234e+00 6.226089574034509688e+00 1.638515438244197542e+00 1.970011704956384113e+00
2.778756274358741507e+00 4.612928662545940028e+00 2.666042290924212299e+00 2.618220600779149532e+00 2.939291947938333482e+00 3.031983094911578469e+00 6.193874230180301588e+00 2.355185627564296169e+00 2.976898954284128429e+00
1.294938501816927934e+00 5.680684322640889405e+00 1.412295425932752035e+00 1.214950745866473447e+00 1.374926257767382420e+00 5.273931144192046006e+00 6.087437501089732805e+00 1.229248075407597618e+00 1.595342776457906453e+00
3.332318292281417182e+00 4.577487204050824765e+00 3.255732462126300852e+00 3.187962831452262780e+00 3.476673753110571585e+00 4.056993141943417314e+00 5.097981266158232216e+00 3.072416983309324223e+00 3.439047940943277482e+00
1.497874273449037341e+00 5.718026087881209030e+00 1.596633248668347216e+00 1.414966375373803764e+00 1.580782171524270918e+00 5.298615315207626075e+00 6.137436860554791984e+00 1.447442378528880136e+00 1.745824118807814296e+00
3.321588732244901809e+00 4.515577333935738125e+00 3.353288872988531288e+00 3.163613788752539513e+00 3.479563675737264106e+00 3.848199101908786890e+00 5.182955565962688915e+00 3.167393928900402056e+00 3.539183817076660521e+00
2.267695942309164714e+00 4.031802786442287179e+00 2.231393028837681314e+00 2.156743239770927634e+00 2.378648644847401794e+00 2.891827225866282269e+00 5.171778347018292088e+00 2.068858654776837724e+00 2.393927402898524903e+00
1.662793442517763731e+00 5.520563880086850617e+00 1.715914104296708764e+00 1.573597346925087681e+00 1.751989538110439781e+00 5.092860152163805942e+00 5.948267608009895291e+00 1.575093307604354065e+00 1.856734900989063464e+00
2.911441588971894756e+00 4.026332277726047515e+00 2.913100368884301794e+00 2.733194297213318080e+00 3.089688880730471432e+00 3.442331285485075387e+00 4.610333269967020087e+00 2.689833529251937971e+00 3.136367208516665617e+00
1.772934888173017143e+00 4.697693907526923951e+00 2.047746789702312498e+00 1.666541777299484828e+00 1.879327999046549458e+00 3.822021961924207289e+00 5.573365853129640612e+00 1.669448512411927377e+00 2.426045066992697397e+00
3.002219498064905512e+00 3.268891579891090693e+00 3.078998041009920694e+00 2.884446157814390954e+00 3.119992838315420070e+00 2.452684199461736991e+00 4.085098960320444839e+00 2.925528138625703711e+00 3.232467943394137677e+00
3.161924317997852896e+00 4.402869902570550664e+00 3.107636038145443091e+00 3.033967373418371416e+00 3.289881262577334375e+00 3.870172685784298405e+00 4.935567119356802479e+00 2.893848756815820877e+00 3.321423319475065306e+00
1.416128869261144230e+00 5.486053570454211048e+00 1.488484477870824163e+00 1.332228704320013613e+00 1.500029034202274847e+00 5.159384914710257064e+00 5.812722226198165032e+00 1.321757054991333113e+00 1.655211900750315213e+00
3.984907532592648405e+00 3.360917704273350015e+00 4.064175447743124003e+00 3.769176872265934009e+00 4.200638192919362801e+00 2.760322369535941789e+00 3.961513039010758241e+00 3.724842581481996984e+00 4.403508314004251467e+00
2.128074244316727537e+00 5.625610440540370405e+00 2.128780005315697554e+00 2.022838133108625147e+00 2.233310355524829927e+00 5.107619194699276832e+00 6.143601686381463978e+00 1.978915539466147511e+00 2.278644471165247598e+00
