4.696052074432373047e+00 5.288932954480054072e+00 4.816844765835661235e+00 4.652133941650390625e+00 4.739970207214355469e+00 4.610530903954956905e+00 5.967335005005151238e+00 4.661616461316588023e+00 4.972073070354734448e+00
4.508977890014648438e+00 3.609256753440634125e+00 4.674383804632643802e+00 4.453313827514648438e+00 4.564641952514648438e+00 2.168008956893581640e+00 5.050504549987686609e+00 4.471270801448009813e+00 4.877496807817277791e+00
4.540308952331542969e+00 5.743496360493454134e+00 4.629681987136238241e+00 4.507436752319335938e+00 4.573181152343750000e+00 5.405279826167765478e+00 6.081712894819142790e+00 4.527694782651574101e+00 4.731669191620902382e+00
5.060078144073486328e+00 4.467871998514945986e+00 5.026326790700522018e+00 5.048742294311523438e+00 5.071413993835449219e+00 3.999594503417537972e+00 4.936149493612354000e+00 4.948269953272424360e+00 5.104383628128619677e+00
4.825144767761230469e+00 5.855444728691359124e+00 4.869942876793527553e+00 4.809910774230957031e+00 4.840378761291503906e+00 5.476216190805327066e+00 6.234673266577391182e+00 4.789801632057540282e+00 4.950084121529514825e+00
5.168316841125488281e+00 4.407214094442580610e+00 5.120862324034326285e+00 5.152251720428466797e+00 5.184381961822509766e+00 3.768892616768338755e+00 5.045535572116822465e+00 5.019596813982115435e+00 5.222127834086537135e+00
4.879861354827880859e+00 3.168604257067479502e+00 4.939017434793022687e+00 4.837789058685302734e+00 4.921933650970458984e+00 2.075549551719801933e+00 4.261658962415157070e+00 4.723211578141855327e+00 5.154823291444190048e+00
4.754627704620361328e+00 5.516297422323541255e+00 4.754973804559239348e+00 4.733428955078125000e+00 4.775826454162597656e+00 5.118713488515064469e+00 5.913881356132018041e+00 4.670209892753788061e+00 4.839737716364690634e+00
5.145727634429931641e+00 3.976542882029443060e+00 5.128414308542311950e+00 5.133454799652099609e+00 5.158000469207763672e+00 3.455185156190680562e+00 4.497900607868206002e+00 5.043267521728685310e+00 5.213561095355938591e+00
4.655094623565673828e+00 4.023903833474785863e+00 4.761521675417206723e+00 4.619206428527832031e+00 4.690982818603515625e+00 3.181600775747573717e+00 4.866206891201998452e+00 4.636594493626959412e+00 4.886448857207454033e+00
4.946835517883300781e+00 2.538480645809268132e+00 4.937630063510441758e+00 4.931823730468750000e+00 4.961847305297851562e+00 1.778093777868190228e+00 3.298867513750345815e+00 4.834660706730813828e+00 5.040599420290069688e+00
4.872629165649414062e+00 4.350815233556602379e+00 4.921790459056046174e+00 4.847040653228759766e+00 4.898217678070068359e+00 3.834149367734569935e+00 4.867481099378634823e+00 4.804629524151976305e+00 5.038951393960116043e+00
4.984222412109375000e+00 5.547611040095399737e+00 4.995852343290404285e+00 4.972682952880859375e+00 4.995761871337890625e+00 5.260230039170163074e+00 5.834992041020636400e+00 4.915353435077022937e+00 5.076351251503785633e+00
4.843603610992431641e+00 3.183449657412711353e+00 4.850526903809155854e+00 4.819569110870361328e+00 4.867638111114501953e+00 2.697298062315291123e+00 3.669601252510131584e+00 4.753789892968452335e+00 4.947263914649859373e+00
4.616702079772949219e+00 5.998910349961597888e+00 4.670738209448090927e+00 4.573051452636718750e+00 4.660352706909179688e+00 5.541889985176049471e+00 6.455930714747146304e+00 4.543524570555973696e+00 4.797951848340208159e+00
5.032690525054931641e+00 4.765986063526971961e+00 5.030376895770849899e+00 5.023485183715820312e+00 5.041895866394042969e+00 4.302490753222812714e+00 5.229481373831131208e+00 4.952012103202558357e+00 5.108741688339141440e+00
4.230627536773681641e+00 5.295854378578322752e+00 4.393630137552548831e+00 4.187464714050292969e+00 4.273790359497070312e+00 4.698949889348435605e+00 5.892758867808209899e+00 4.241817141007046210e+00 4.545443134098051452e+00
4.783790111541748047e+00 2.876024351035135762e+00 4.804186065461182764e+00 4.726625442504882812e+00 4.840954780578613281e+00 2.205021950507002337e+00 3.547026751563269187e+00 4.628247506006542444e+00 4.980124624915823084e+00
4.720170497894287109e+00 1.570611176056359692e+00 4.708035663658305836e+00 4.666994571685791016e+00 4.773346424102783203e+00 7.366430818403763015e-01 2.404579270272343194e+00 4.572755553071631951e+00 4.843315774244979721e+00
5.116738796234130859e+00 4.758322489791214416e+00 5.119335124139349880e+00 5.088814735412597656e+00 5.144662857055664062e+00 3.819827522572323275e+00 5.696817457010105556e+00 4.907271851462176038e+00 5.331398396816523721e+00
5.046591758728027344e+00 5.585684856601005777e+00 5.044854052083728391e+00 5.037976264953613281e+00 5.055207252502441406e+00 5.007391350403660013e+00 6.163978362798351540e+00 4.962095854084874524e+00 5.127612250082582257e+00
4.682631015777587891e+00 5.932849666536497146e+00 4.743003833669667380e+00 4.655996799468994141e+00 4.709265232086181641e+00 5.590604712588515213e+00 6.275094620484479080e+00 4.643176843157224454e+00 4.842830824182110305e+00
5.045989036560058594e+00 4.242306215967833083e+00 5.030136494932358815e+00 5.028249740600585938e+00 5.063728332519531250e+00 3.756649122918769734e+00 4.727963309016896432e+00 4.944031743502251608e+00 5.116241246362466022e+00
4.694034576416015625e+00 6.076341998713231440e+00 4.721872348999104574e+00 4.675153255462646484e+00 4.712915897369384766e+00 5.790975599689802245e+00 6.361708397736660636e+00 4.639749198988996959e+00 4.803995499009212189e+00
4.678267478942871094e+00 4.935574486815797357e+00 4.732621677208715738e+00 4.598995685577392578e+00 4.757539272308349609e+00 3.515065326811234847e+00 6.356083646820359867e+00 4.249480000263194945e+00 5.215763354154236531e+00
4.902682781219482422e+00 3.655643713585632781e+00 4.884569434970681634e+00 4.876962184906005859e+00 4.928403377532958984e+00 2.995361704118188140e+00 4.315925723053076979e+00 4.745285800183901337e+00 5.023853069757461931e+00
4.991891860961914062e+00 4.931188667681268178e+00 5.011385671120783591e+00 4.985603332519531250e+00 4.998180389404296875e+00 4.377310170520811283e+00 5.485067164841725074e+00 4.929308752391620807e+00 5.093462589849946376e+00
4.736951828002929688e+00 4.750904650987952671e+00 4.786066615941417801e+00 4.691722393035888672e+00 4.782181262969970703e+00 4.103905462864342546e+00 5.397903839111562796e+00 4.648790110654623220e+00 4.923343121228212382e+00
5.122109413146972656e+00 3.054058177703387056e+00 5.086192373702013825e+00 5.104632377624511719e+00 5.139586448669433594e+00 2.300861750778413928e+00 3.807254604628360184e+00 4.982162523405647470e+00 5.190222223998380180e+00
4.870252609252929688e+00 6.056097599410184884e+00 4.854470169412630653e+00 4.844355583190917969e+00 4.896149635314941406e+00 5.546823447051734135e+00 6.565371751768635633e+00 4.752639060018069017e+00 4.956301278807192290e+00
4.814210414886474609e+00 4.450988551712962149e+00 4.913400813725798066e+00 4.772154808044433594e+00 4.856266021728515625e+00 3.253346608587122102e+00 5.648630494838801752e+00 4.666599212640186956e+00 5.160202414811409177e+00
3.453147888183593750e+00 6.617627502620462288e+00 3.829602557081399183e+00 3.315287113189697266e+00 3.591008663177490234e+00 5.693332924286194086e+00 7.541922080954730490e+00 3.430635340639841324e+00 4.228569773522957043e+00
4.490170478820800781e+00 5.711204711864644068e+00 4.535903493655951912e+00 4.406956195831298828e+00 4.573384761810302734e+00 5.187189804079789468e+00 6.235219619649498668e+00 4.375787607929698453e+00 4.696019379382205372e+00
4.986790180206298828e+00 4.466147489354700184e+00 4.970422100210291738e+00 4.970996379852294922e+00 5.002583980560302734e+00 3.845687611078072887e+00 5.086607367631327037e+00 4.879604195207726036e+00 5.061240005212857440e+00
4.722046852111816406e+00 1.952948426904605572e+00 4.812888188428883218e+00 4.651020526885986328e+00 4.793073177337646484e+00 1.103723081140886686e+00 2.802173772668324681e+00 4.577365883499494359e+00 5.048410493358272078e+00
4.957715511322021484e+00 6.054033458826790337e+00 4.972890232535833732e+00 4.934789657592773438e+00 4.980641365051269531e+00 5.576788397722055812e+00 6.531278519931524862e+00 4.859605714504181329e+00 5.086174750567486136e+00
4.738282680511474609e+00 3.344941464528790487e+00 4.697012892351374980e+00 4.691773414611816406e+00 4.784791946411132812e+00 2.763060637045605450e+00 3.926822292011975524e+00 4.516383353156058433e+00 4.877642431546691526e+00
5.073793411254882812e+00 4.803323270281264712e+00 5.067482422272084897e+00 5.042239189147949219e+00 5.105347633361816406e+00 4.110647646805402289e+00 5.495998893757127135e+00 4.885320401167797755e+00 5.249644443376372038e+00
4.940996646881103516e+00 5.662391905223715050e+00 4.974201558368077869e+00 4.929595470428466797e+00 4.952397823333740234e+00 5.342224138248805154e+00 5.982559672198624945e+00 4.888095089286873751e+00 5.060308027449281987e+00
5.029124259948730469e+00 3.935797624716689036e+00 4.987275396086507051e+00 5.017219543457031250e+00 5.041028976440429688e+00 3.314581788029099307e+00 4.557013461404278765e+00 4.902882078825874679e+00 5.071668713347139423e+00
